Date;Action;Message;Crypto ValueBTC
1712466442;Update;;199.50389999999998735802364535629749298095703125
1712466444;Update;;199.50389999999998735802364535629749298095703125
1712466446;Update;;199.50389999999998735802364535629749298095703125
1712466448;Update;;199.50389999999998735802364535629749298095703125
1712466450;Update;;199.50389999999998735802364535629749298095703125
1712466452;Update;;199.5194999999999936335370875895023345947265625
1712466454;Update;;199.5194999999999936335370875895023345947265625
1712466456;Update;;199.5194999999999936335370875895023345947265625
1712466458;Update;;199.5194999999999936335370875895023345947265625
1712466460;Update;;199.5194999999999936335370875895023345947265625
1712466462;Update;;199.5194999999999936335370875895023345947265625
1712466464;Update;;199.5194999999999936335370875895023345947265625
1712466466;Update;;199.5194999999999936335370875895023345947265625
1712466468;Update;;199.5194999999999936335370875895023345947265625
1712466470;Update;;199.5194999999999936335370875895023345947265625
1712466472;Update;;199.5194999999999936335370875895023345947265625
1712466474;Update;;199.52649999999999863575794734060764312744140625
1712466476;Update;;199.52649999999999863575794734060764312744140625
1712466478;Update;;199.52649999999999863575794734060764312744140625
1712466480;Update;;199.530699999999995952748577110469341278076171875
1712466482;Update;;199.530699999999995952748577110469341278076171875
1712466484;Update;;199.530699999999995952748577110469341278076171875
1712466486;Update;;199.506200000000006866684998385608196258544921875
1712466488;Update;;199.506200000000006866684998385608196258544921875
1712466490;Update;;199.507599999999996498445398174226284027099609375
1712466492;Update;;199.507599999999996498445398174226284027099609375
1712466494;Update;;199.507599999999996498445398174226284027099609375
1712466496;Update;;199.528199999999998226485331542789936065673828125
1712466527;Update;;199.463600000000013778844731859862804412841796875
1712466529;Update;;199.463600000000013778844731859862804412841796875
1712466530;Update;;199.463600000000013778844731859862804412841796875
1712466532;Update;;199.463600000000013778844731859862804412841796875
1712466535;Update;;199.465699999999998226485331542789936065673828125
1712466536;Update;;199.465699999999998226485331542789936065673828125
1712466538;Update;;199.465699999999998226485331542789936065673828125
1712466541;Update;;199.465699999999998226485331542789936065673828125
1712466542;Update;;199.465699999999998226485331542789936065673828125
1712466544;Update;;199.465699999999998226485331542789936065673828125
1712466546;Update;;199.465699999999998226485331542789936065673828125
1712466548;Update;;199.465699999999998226485331542789936065673828125
1712466550;Update;;199.41239999999999099600245244801044464111328125
1712466552;Update;;199.41239999999999099600245244801044464111328125
1712466554;Update;;199.408199999999993679011822678148746490478515625
1712466556;Update;;199.408199999999993679011822678148746490478515625
1712466558;Update;;199.408199999999993679011822678148746490478515625
1712466560;Update;;199.3836000000000012732925824820995330810546875
1712466563;Update;;199.3836000000000012732925824820995330810546875
1712466564;Update;;199.3836000000000012732925824820995330810546875
1712466566;Update;;199.39330000000001064108801074326038360595703125
1712466568;Update;;199.39330000000001064108801074326038360595703125
1712466570;Update;;199.39330000000001064108801074326038360595703125
1712466572;Update;;199.383299999999991314325598068535327911376953125
1712466574;Update;;199.383299999999991314325598068535327911376953125
1712466576;Update;;199.39330000000001064108801074326038360595703125
1712466578;Update;;199.39330000000001064108801074326038360595703125
1712466580;Update;;199.39330000000001064108801074326038360595703125
1712466582;Update;;199.3772999999999910869519226253032684326171875
1712466584;Update;;199.3772999999999910869519226253032684326171875
1712466586;Update;;199.3772999999999910869519226253032684326171875
1712466588;Update;;199.32499999999998863131622783839702606201171875
1712466590;Update;;199.32499999999998863131622783839702606201171875
1712466592;Update;;199.30910000000000081854523159563541412353515625
1712466594;Update;;199.30910000000000081854523159563541412353515625
1712466596;Update;;199.30910000000000081854523159563541412353515625
1712466598;Update;;199.301700000000010959411156363785266876220703125
1712466600;Update;;199.301700000000010959411156363785266876220703125
1712466602;Update;;199.301700000000010959411156363785266876220703125
1712466604;Update;;199.268000000000000682121026329696178436279296875
1712466606;Update;;199.268000000000000682121026329696178436279296875
1712466608;Update;;199.268000000000000682121026329696178436279296875
1712466610;Update;;199.232699999999994133759173564612865447998046875
1712466612;Update;;199.232699999999994133759173564612865447998046875
1712466614;Update;;199.2314000000000078216544352471828460693359375
1712466616;Update;;199.2314000000000078216544352471828460693359375
1712466618;Update;;199.2314000000000078216544352471828460693359375
1712466620;Update;;199.241999999999990222931955941021442413330078125
1712466622;Update;;199.241999999999990222931955941021442413330078125
1712466624;Update;;199.241999999999990222931955941021442413330078125
1712466626;Update;;199.264800000000008139977580867707729339599609375
1712466628;Update;;199.264800000000008139977580867707729339599609375
1712466630;Update;;199.267500000000012505552149377763271331787109375
1712466632;Update;;199.267500000000012505552149377763271331787109375
1712466634;Update;;199.267500000000012505552149377763271331787109375
1712466636;Update;;199.283400000000000318323145620524883270263671875
1712466638;Update;;199.283400000000000318323145620524883270263671875
1712466640;Update;;199.283400000000000318323145620524883270263671875
1712466642;Update;;199.270299999999991769072948954999446868896484375
1712466644;Update;;199.270299999999991769072948954999446868896484375
1712466646;Update;;199.244699999999994588506524451076984405517578125
1712466648;Update;;199.244699999999994588506524451076984405517578125
1712466650;Update;;199.244699999999994588506524451076984405517578125
1712466652;Update;;199.24750000000000227373675443232059478759765625
1712466654;Update;;199.24750000000000227373675443232059478759765625
1712466656;Update;;199.24750000000000227373675443232059478759765625
1712466658;Update;;199.246299999999990859578247182071208953857421875
1712466660;Update;;199.246299999999990859578247182071208953857421875
1712466662;Update;;199.246299999999990859578247182071208953857421875
1712466664;Update;;199.23799999999999954525264911353588104248046875
1712466666;Update;;199.23799999999999954525264911353588104248046875
1712466668;Update;;199.269100000000008776623872108757495880126953125
1712466670;Update;;199.269100000000008776623872108757495880126953125
1712466672;Update;;199.269100000000008776623872108757495880126953125
1712466674;Update;;199.25380000000001246007741428911685943603515625
1712466676;Update;;199.25380000000001246007741428911685943603515625
1712466678;Update;;199.25380000000001246007741428911685943603515625
1712466680;Update;;199.266199999999997771737980656325817108154296875
1712466682;Update;;199.266199999999997771737980656325817108154296875
1712466684;Update;;199.268900000000002137312549166381359100341796875
1712466686;Update;;199.268900000000002137312549166381359100341796875
1712466688;Update;;199.268900000000002137312549166381359100341796875
1712466690;Update;;199.258700000000004592948243953287601470947265625
1712466692;Update;;199.258700000000004592948243953287601470947265625
1712466694;Update;;199.258700000000004592948243953287601470947265625
1712466696;Update;;199.258700000000004592948243953287601470947265625
1712466698;Update;;199.258700000000004592948243953287601470947265625
1712466700;Update;;199.258700000000004592948243953287601470947265625
1712466702;Update;;199.22800000000000864019966684281826019287109375
1712466704;Update;;199.22800000000000864019966684281826019287109375
1712466706;Update;;199.235899999999986675902619026601314544677734375
1712466708;Update;;199.235899999999986675902619026601314544677734375
1712466710;Update;;199.235899999999986675902619026601314544677734375
1712466712;Update;;199.18279999999998608473106287419795989990234375
1712466714;Update;;199.18279999999998608473106287419795989990234375
1712466716;Update;;199.18279999999998608473106287419795989990234375
1712466718;Update;;199.15829999999999699866748414933681488037109375
1712466720;Update;;199.15829999999999699866748414933681488037109375
1712466722;Update;;199.14740000000000463842297904193401336669921875
1712466724;Update;;199.14740000000000463842297904193401336669921875
1712466726;Update;;199.14740000000000463842297904193401336669921875
1712466728;Update;;199.151199999999988676790962927043437957763671875
1712466730;Update;;199.151199999999988676790962927043437957763671875
1712466732;Update;;199.151199999999988676790962927043437957763671875
1712466734;Update;;199.151399999999995316102285869419574737548828125
1712466736;Update;;199.151399999999995316102285869419574737548828125
1712466738;Update;;199.151399999999995316102285869419574737548828125
1712466740;Update;;199.144599999999996953192749060690402984619140625
1712466742;Update;;199.144599999999996953192749060690402984619140625
1712466744;Update;;199.144399999999990313881426118314266204833984375
1712466746;Update;;199.144399999999990313881426118314266204833984375
1712466748;Update;;199.144399999999990313881426118314266204833984375
1712466750;Update;;199.12119999999998753992258571088314056396484375
1712466752;Update;;199.12119999999998753992258571088314056396484375
1712466754;Update;;199.12119999999998753992258571088314056396484375
1712466756;Update;;199.1308999999999969077180139720439910888671875
1712466758;Update;;199.1308999999999969077180139720439910888671875
1712466760;Update;;199.120800000000002683009370230138301849365234375
1712466762;Update;;199.120800000000002683009370230138301849365234375
1712466764;Update;;199.120800000000002683009370230138301849365234375
1712466766;Update;;199.08809999999999718056642450392246246337890625
1712466768;Update;;199.08809999999999718056642450392246246337890625
1712466770;Update;;199.08809999999999718056642450392246246337890625
1712466772;Update;;199.0819999999999936335370875895023345947265625
1712466774;Update;;199.0819999999999936335370875895023345947265625
1712466776;Update;;199.0819999999999936335370875895023345947265625
1712466778;Update;;199.067599999999998772182152606546878814697265625
1712466780;Update;;199.067599999999998772182152606546878814697265625
1712466782;Update;;199.073900000000008958522812463343143463134765625
1712466784;Update;;199.073900000000008958522812463343143463134765625
1712466786;Update;;199.073900000000008958522812463343143463134765625
1712466788;Update;;199.070799999999991314325598068535327911376953125
1712466790;Update;;199.070799999999991314325598068535327911376953125
1712466792;Update;;199.070799999999991314325598068535327911376953125
1712466794;Update;;199.0339999999999918145476840436458587646484375
1712466796;Update;;199.0339999999999918145476840436458587646484375
1712466798;Update;;199.028400000000004865796654485166072845458984375
1712466800;Update;;199.028400000000004865796654485166072845458984375
1712466802;Update;;199.028400000000004865796654485166072845458984375
1712466804;Update;;199.01290000000000190993887372314929962158203125
1712466806;Update;;199.01290000000000190993887372314929962158203125
1712466808;Update;;199.01290000000000190993887372314929962158203125
1712466810;Update;;199.010700000000014142642612569034099578857421875
1712466812;Update;;199.010700000000014142642612569034099578857421875
1712466814;Update;;199.022600000000011277734301984310150146484375
1712466816;Update;;199.022600000000011277734301984310150146484375
1712466818;Update;;199.022600000000011277734301984310150146484375
1712466820;Update;;199.022600000000011277734301984310150146484375
1712466822;Update;;199.022600000000011277734301984310150146484375
1712466824;Update;;199.022600000000011277734301984310150146484375
1712466826;Update;;199.02199999999999135980033315718173980712890625
1712466828;Update;;199.02199999999999135980033315718173980712890625
1712466830;Update;;199.02199999999999135980033315718173980712890625
1712466832;Update;;199.022300000000001318767317570745944976806640625
1712466835;Update;;199.022300000000001318767317570745944976806640625
1712466836;Update;;199.015999999999991132426657713949680328369140625
1712466838;Update;;199.015999999999991132426657713949680328369140625
1712466840;Update;;199.015999999999991132426657713949680328369140625
1712466842;Update;;198.994900000000001227817847393453121185302734375
1712466844;Update;;198.994900000000001227817847393453121185302734375
1712466846;Update;;198.994900000000001227817847393453121185302734375
1712466848;Update;;198.974799999999987676346790976822376251220703125
1712466850;Update;;198.974799999999987676346790976822376251220703125
1712466852;Update;;198.94319999999999026840669102966785430908203125
1712466854;Update;;198.94319999999999026840669102966785430908203125
1712466856;Update;;198.94319999999999026840669102966785430908203125
1712466858;Update;;198.912700000000000954969436861574649810791015625
1712466860;Update;;198.912700000000000954969436861574649810791015625
1712466862;Update;;198.912700000000000954969436861574649810791015625
1712466864;Update;;198.957400000000006912159733474254608154296875
1712466866;Update;;198.957400000000006912159733474254608154296875
1712466868;Update;;198.957400000000006912159733474254608154296875
1712466870;Update;;198.956500000000005456968210637569427490234375
1712466872;Update;;198.956500000000005456968210637569427490234375
1712466874;Update;;198.948000000000007503331289626657962799072265625
1712466876;Update;;198.948000000000007503331289626657962799072265625
1712466878;Update;;198.948000000000007503331289626657962799072265625
1712466880;Update;;198.92730000000000245563569478690624237060546875
1712466882;Update;;198.92730000000000245563569478690624237060546875
1712466884;Update;;198.92730000000000245563569478690624237060546875
1712466886;Update;;198.91210000000000945874489843845367431640625
1712466888;Update;;198.91210000000000945874489843845367431640625
1712466890;Update;;198.93180000000000973159330897033214569091796875
1712466892;Update;;198.93180000000000973159330897033214569091796875
1712466894;Update;;198.93180000000000973159330897033214569091796875
1712466896;Update;;198.895800000000008367351256310939788818359375
1712466898;Update;;198.895800000000008367351256310939788818359375
1712466900;Update;;198.895800000000008367351256310939788818359375
1712466902;Update;;198.87749999999999772626324556767940521240234375
1712466904;Update;;198.87749999999999772626324556767940521240234375
1712466906;Update;;198.87749999999999772626324556767940521240234375
1712466908;Update;;199.064300000000002910383045673370361328125
1712466910;Update;;199.064300000000002910383045673370361328125
1712466912;Update;;199.092099999999987858245731331408023834228515625
1712466915;Update;;199.092099999999987858245731331408023834228515625
1712466916;Update;;199.092099999999987858245731331408023834228515625
1712466918;Update;;199.088699999999988676790962927043437957763671875
1712466920;Update;;199.088699999999988676790962927043437957763671875
1712466922;Update;;199.088699999999988676790962927043437957763671875
1712466924;Update;;199.088699999999988676790962927043437957763671875
1712466926;Update;;199.088699999999988676790962927043437957763671875
1712466928;Update;;199.088699999999988676790962927043437957763671875
1712466930;Update;;199.088699999999988676790962927043437957763671875
1712466932;Update;;199.088699999999988676790962927043437957763671875
1712466934;Update;;199.088699999999988676790962927043437957763671875
1712466936;Update;;199.088699999999988676790962927043437957763671875
1712466938;Update;;199.088699999999988676790962927043437957763671875
1712466940;Update;;199.108399999999988949639373458921909332275390625
1712466942;Update;;199.108399999999988949639373458921909332275390625
1712466944;Update;;199.115100000000012414602679200470447540283203125
1712466946;Update;;199.115100000000012414602679200470447540283203125
1712466948;Update;;199.115100000000012414602679200470447540283203125
1712466950;Update;;199.1163999999999987267074175179004669189453125
1712466952;Update;;199.1163999999999987267074175179004669189453125
1712466954;Update;;199.1163999999999987267074175179004669189453125
1712466956;Update;;199.12110000000001264197635464370250701904296875
1712466958;Update;;199.12110000000001264197635464370250701904296875
1712466960;Update;;199.12110000000001264197635464370250701904296875
1712466962;Update;;199.104199999999991632648743689060211181640625
1712466964;Update;;199.104199999999991632648743689060211181640625
1712466966;Update;;199.079800000000005866240826435387134552001953125
1712466968;Update;;199.079800000000005866240826435387134552001953125
1712466970;Update;;199.079800000000005866240826435387134552001953125
1712466972;Update;;199.06860000000000354702933691442012786865234375
1712466974;Update;;199.06860000000000354702933691442012786865234375
1712466976;Update;;199.06860000000000354702933691442012786865234375
1712466978;Update;;199.06860000000000354702933691442012786865234375
1712466981;Update;;199.06860000000000354702933691442012786865234375
1712466982;Update;;199.059899999999998954081092961132526397705078125
1712466984;Update;;199.059899999999998954081092961132526397705078125
1712466986;Update;;199.059899999999998954081092961132526397705078125
1712466988;Update;;199.114100000000007639755494892597198486328125
1712466990;Update;;199.114100000000007639755494892597198486328125
1712466993;Update;;199.114100000000007639755494892597198486328125
1712466994;Update;;199.118999999999999772626324556767940521240234375
1712466996;Update;;199.118999999999999772626324556767940521240234375
1712466999;Update;;199.118999999999999772626324556767940521240234375
1712467000;Update;;199.1191000000000030922819860279560089111328125
1712467002;Update;;199.1191000000000030922819860279560089111328125
1712467004;Update;;199.114900000000005775291356258094310760498046875
1712467027;Update;;199.1336000000000012732925824820995330810546875
1712467028;Update;;199.1336000000000012732925824820995330810546875
1712467030;Update;;199.1336000000000012732925824820995330810546875
1712467032;Update;;199.135799999999989040588843636214733123779296875
1712467034;Update;;199.135799999999989040588843636214733123779296875
1712467036;Update;;199.135799999999989040588843636214733123779296875
1712467038;Update;;199.118300000000004956746124662458896636962890625
1712467040;Update;;199.118300000000004956746124662458896636962890625
1712467042;Update;;199.080000000000012505552149377763271331787109375
1712467044;Update;;199.080000000000012505552149377763271331787109375
1712467046;Update;;199.080000000000012505552149377763271331787109375
1712467048;Update;;199.06409999999999627107172273099422454833984375
1712467050;Update;;199.06409999999999627107172273099422454833984375
1712467052;Update;;199.06409999999999627107172273099422454833984375
1712467054;Update;;199.06450000000000954969436861574649810791015625
1712467056;Update;;199.06450000000000954969436861574649810791015625
1712467058;Update;;199.073700000000002319211489520967006683349609375
1712467060;Update;;199.073700000000002319211489520967006683349609375
1712467062;Update;;199.073700000000002319211489520967006683349609375
1712467064;Update;;199.05639999999999645297066308557987213134765625
1712467066;Update;;199.05639999999999645297066308557987213134765625
1712467068;Update;;199.05639999999999645297066308557987213134765625
1712467070;Update;;199.05639999999999645297066308557987213134765625
1712467072;Update;;199.05639999999999645297066308557987213134765625
1712467074;Update;;199.05639999999999645297066308557987213134765625
1712467076;Update;;199.05639999999999645297066308557987213134765625
1712467078;Update;;199.05639999999999645297066308557987213134765625
1712467080;Update;;199.05639999999999645297066308557987213134765625
1712467082;Update;;199.05639999999999645297066308557987213134765625
1712467084;Update;;199.05639999999999645297066308557987213134765625
1712467086;Update;;199.040400000000005320544005371630191802978515625
1712467088;Update;;199.040400000000005320544005371630191802978515625
1712467090;Update;;199.040400000000005320544005371630191802978515625
1712467092;Update;;199.05049999999999954525264911353588104248046875
1712467094;Update;;199.05049999999999954525264911353588104248046875
1712467096;Update;;199.05639999999999645297066308557987213134765625
1712467098;Update;;199.05639999999999645297066308557987213134765625
1712467100;Update;;199.05639999999999645297066308557987213134765625
1712467102;Update;;199.05639999999999645297066308557987213134765625
1712467104;Update;;199.05639999999999645297066308557987213134765625
1712467106;Update;;199.05639999999999645297066308557987213134765625
1712467108;Update;;199.044700000000005957190296612679958343505859375
1712467110;Update;;199.044700000000005957190296612679958343505859375
1712467112;Update;;199.044700000000005957190296612679958343505859375
1712467114;Update;;199.046099999999995588950696401298046112060546875
1712467116;Update;;199.046099999999995588950696401298046112060546875
1712467118;Update;;199.053799999999995407051756046712398529052734375
1712467120;Update;;199.053799999999995407051756046712398529052734375
1712467122;Update;;199.053799999999995407051756046712398529052734375
1712467124;Update;;199.053799999999995407051756046712398529052734375
1712467126;Update;;199.053799999999995407051756046712398529052734375
1712467128;Update;;199.053799999999995407051756046712398529052734375
1712467130;Update;;199.039099999999990586729836650192737579345703125
1712467132;Update;;199.039099999999990586729836650192737579345703125
1712467134;Update;;199.040799999999990177457220852375030517578125
1712467136;Update;;199.040799999999990177457220852375030517578125
1712467138;Update;;199.040799999999990177457220852375030517578125
1712467140;Update;;199.047400000000010322764865122735500335693359375
1712467142;Update;;199.047400000000010322764865122735500335693359375
1712467144;Update;;199.047400000000010322764865122735500335693359375
1712467146;Update;;199.031800000000004047251422889530658721923828125
1712467166;Update;;199.02150000000000318323145620524883270263671875
1712467167;Update;;199.0081000000000130967237055301666259765625
1712467169;Update;;199.0081000000000130967237055301666259765625
1712467171;Update;;199.0081000000000130967237055301666259765625
1712467173;Update;;199.065599999999989222487783990800380706787109375
1712467175;Update;;199.065599999999989222487783990800380706787109375
1712467177;Update;;199.065599999999989222487783990800380706787109375
1712467179;Update;;199.1191000000000030922819860279560089111328125
1712467181;Update;;199.1191000000000030922819860279560089111328125
1712467183;Update;;199.1191000000000030922819860279560089111328125
1712467185;Update;;199.1191000000000030922819860279560089111328125
1712467187;Update;;199.1191000000000030922819860279560089111328125
1712467189;Update;;199.105999999999994543031789362430572509765625
1712467191;Update;;199.105999999999994543031789362430572509765625
1712467193;Update;;199.105999999999994543031789362430572509765625
1712467195;Update;;199.07810000000000627551344223320484161376953125
1712467197;Update;;199.07810000000000627551344223320484161376953125
1712467199;Update;;199.07810000000000627551344223320484161376953125
1712467201;Update;;199.10529999999999972715158946812152862548828125
1712467203;Update;;199.10529999999999972715158946812152862548828125
1712467205;Update;;199.118999999999999772626324556767940521240234375
1712467207;Update;;199.118999999999999772626324556767940521240234375
1712467209;Update;;199.118999999999999772626324556767940521240234375
1712467211;Update;;199.1200000000000045474735088646411895751953125
1712467213;Update;;199.1200000000000045474735088646411895751953125
1712467215;Update;;199.1200000000000045474735088646411895751953125
1712467217;Update;;199.136699999999990495780366472899913787841796875
1712467219;Update;;199.136699999999990495780366472899913787841796875
1712467221;Update;;199.14859999999998763087205588817596435546875
1712467223;Update;;199.14859999999998763087205588817596435546875
1712467225;Update;;199.14859999999998763087205588817596435546875
1712467227;Update;;199.145800000000008367351256310939788818359375
1712467229;Update;;199.145800000000008367351256310939788818359375
1712467231;Update;;199.145800000000008367351256310939788818359375
1712467233;Update;;199.145800000000008367351256310939788818359375
1712467235;Update;;199.145800000000008367351256310939788818359375
1712467237;Update;;199.180800000000004956746124662458896636962890625
1712467239;Update;;199.180800000000004956746124662458896636962890625
1712467241;Update;;199.180800000000004956746124662458896636962890625
1712467243;Update;;199.18590000000000372892827726900577545166015625
1712467245;Update;;199.18590000000000372892827726900577545166015625
1712467247;Update;;199.18590000000000372892827726900577545166015625
1712467249;Update;;199.1970000000000027284841053187847137451171875
1712467251;Update;;199.1970000000000027284841053187847137451171875
1712467253;Update;;199.1970000000000027284841053187847137451171875
1712467255;Update;;199.18319999999999936335370875895023345947265625
1712467257;Update;;199.18319999999999936335370875895023345947265625
1712467259;Update;;199.165699999999986857801559381186962127685546875
1712467261;Update;;199.165699999999986857801559381186962127685546875
1712467263;Update;;199.165699999999986857801559381186962127685546875
1712467265;Update;;199.16599999999999681676854379475116729736328125
1712467267;Update;;199.16599999999999681676854379475116729736328125
1712467269;Update;;199.16599999999999681676854379475116729736328125
1712467271;Update;;199.15289999999998826751834712922573089599609375
1712467273;Update;;199.15289999999998826751834712922573089599609375
1712467275;Update;;199.1508000000000038198777474462985992431640625
1712467277;Update;;199.1508000000000038198777474462985992431640625
1712467279;Update;;199.1508000000000038198777474462985992431640625
1712467281;Update;;199.15969999999998663042788393795490264892578125
1712467283;Update;;199.15969999999998663042788393795490264892578125
1712467285;Update;;199.15969999999998663042788393795490264892578125
1712467287;Update;;199.13970000000000482032191939651966094970703125
1712467289;Update;;199.13970000000000482032191939651966094970703125
1712467291;Update;;199.13970000000000482032191939651966094970703125
1712467293;Update;;199.150700000000000500222085975110530853271484375
1712467295;Update;;199.150700000000000500222085975110530853271484375
1712467297;Update;;199.096800000000001773514668457210063934326171875
1712467299;Update;;199.096800000000001773514668457210063934326171875
1712467301;Update;;199.096800000000001773514668457210063934326171875
1712467303;Update;;199.054699999999996862243278883397579193115234375
1712467305;Update;;199.054699999999996862243278883397579193115234375
1712467307;Update;;199.054699999999996862243278883397579193115234375
1712467309;Update;;199.036399999999986221155268140137195587158203125
1712467311;Update;;199.036399999999986221155268140137195587158203125
1712467313;Update;;199.020999999999986584953148849308490753173828125
1712467315;Update;;199.020999999999986584953148849308490753173828125
1712467317;Update;;199.020999999999986584953148849308490753173828125
1712467319;Update;;199.020999999999986584953148849308490753173828125
1712467321;Update;;199.020999999999986584953148849308490753173828125
1712467323;Update;;199.020999999999986584953148849308490753173828125
1712467325;Update;;198.973199999999991405275068245828151702880859375
1712467327;Update;;198.973199999999991405275068245828151702880859375
1712467329;Update;;198.973199999999991405275068245828151702880859375
1712467331;Update;;199.020499999999998408384271897375583648681640625
1712467333;Update;;199.020499999999998408384271897375583648681640625
1712467335;Update;;199.020499999999998408384271897375583648681640625
1712467337;Update;;199.020499999999998408384271897375583648681640625
1712467339;Update;;199.020499999999998408384271897375583648681640625
1712467341;Update;;199.020999999999986584953148849308490753173828125
1712467343;Update;;199.020999999999986584953148849308490753173828125
1712467345;Update;;199.020999999999986584953148849308490753173828125
1712467347;Update;;199.00790000000000645741238258779048919677734375
1712467349;Update;;199.00790000000000645741238258779048919677734375
1712467351;Update;;199.00790000000000645741238258779048919677734375
1712467353;Update;;199.00790000000000645741238258779048919677734375
1712467355;Update;;199.00790000000000645741238258779048919677734375
1712467357;Update;;199.00790000000000645741238258779048919677734375
1712467359;Update;;199.00790000000000645741238258779048919677734375
1712467361;Update;;199.00790000000000645741238258779048919677734375
1712467363;Update;;199.00790000000000645741238258779048919677734375
1712467365;Update;;199.00790000000000645741238258779048919677734375
1712467367;Update;;199.00790000000000645741238258779048919677734375
1712467369;Update;;198.9560999999999921783455647528171539306640625
1712467371;Update;;198.9560999999999921783455647528171539306640625
1712467373;Update;;198.916699999999991632648743689060211181640625
1712467375;Update;;198.916699999999991632648743689060211181640625
1712467377;Update;;198.916699999999991632648743689060211181640625
1712467379;Update;;198.91009999999999990905052982270717620849609375
1712467381;Update;;198.91009999999999990905052982270717620849609375
1712467383;Update;;198.91009999999999990905052982270717620849609375
1712467385;Update;;198.883999999999986130205797962844371795654296875
1712467387;Update;;198.883999999999986130205797962844371795654296875
1712467389;Update;;198.876000000000004774847184307873249053955078125
1712467391;Update;;198.876000000000004774847184307873249053955078125
1712467393;Update;;198.876000000000004774847184307873249053955078125
1712467395;Update;;198.854700000000008230927051045000553131103515625
1712467417;Update;;198.826999999999998181010596454143524169921875
1712467418;Update;;198.826999999999998181010596454143524169921875
1712467420;Update;;198.826999999999998181010596454143524169921875
1712467422;Update;;198.824800000000010413714335300028324127197265625
1712467424;Update;;198.824800000000010413714335300028324127197265625
1712467426;Update;;198.824800000000010413714335300028324127197265625
1712467428;Update;;198.827899999999999636202119290828704833984375
1712467430;Update;;198.827899999999999636202119290828704833984375
1712467432;Update;;198.827899999999999636202119290828704833984375
1712467434;Update;;198.83269999999998844941728748381137847900390625
1712467436;Update;;198.83269999999998844941728748381137847900390625
1712467438;Update;;198.80959999999998899511410854756832122802734375
1712467440;Update;;198.80959999999998899511410854756832122802734375
1712467442;Update;;198.80959999999998899511410854756832122802734375
1712467444;Update;;198.80000000000001136868377216160297393798828125
1712467446;Update;;198.80000000000001136868377216160297393798828125
1712467448;Update;;198.80000000000001136868377216160297393798828125
1712467450;Update;;198.77330000000000609361450187861919403076171875
1712467452;Update;;198.77330000000000609361450187861919403076171875
1712467454;Update;;198.77330000000000609361450187861919403076171875
1712467456;Update;;198.74340000000000827640178613364696502685546875
1712467458;Update;;198.74340000000000827640178613364696502685546875
1712467460;Update;;198.781599999999997407940099947154521942138671875
1712467462;Update;;198.781599999999997407940099947154521942138671875
1712467464;Update;;198.781599999999997407940099947154521942138671875
1712467466;Update;;198.786799999999999499777914024889469146728515625
1712467468;Update;;198.786799999999999499777914024889469146728515625
1712467470;Update;;198.786799999999999499777914024889469146728515625
1712467472;Update;;198.8256000000000085492501966655254364013671875
1712467474;Update;;198.8256000000000085492501966655254364013671875
1712467476;Update;;198.81720000000001391526893712580204010009765625
1712467478;Update;;198.81720000000001391526893712580204010009765625
1712467480;Update;;198.81720000000001391526893712580204010009765625
1712467482;Update;;198.76290000000000190993887372314929962158203125
1712467484;Update;;198.76290000000000190993887372314929962158203125
1712467486;Update;;198.76290000000000190993887372314929962158203125
1712467488;Update;;198.75200000000000954969436861574649810791015625
1712467490;Update;;198.75200000000000954969436861574649810791015625
1712467492;Update;;198.752399999999994406607584096491336822509765625
1712467494;Update;;198.752399999999994406607584096491336822509765625
1712467496;Update;;198.752399999999994406607584096491336822509765625
1712467498;Update;;198.742700000000013460521586239337921142578125
1712467500;Update;;198.742700000000013460521586239337921142578125
1712467502;Update;;198.742700000000013460521586239337921142578125
1712467504;Update;;198.741000000000013869794202037155628204345703125
1712467506;Update;;198.741000000000013869794202037155628204345703125
1712467508;Update;;198.741000000000013869794202037155628204345703125
1712467510;Update;;198.746900000000010777512216009199619293212890625
1712467512;Update;;198.746900000000010777512216009199619293212890625
1712467514;Update;;198.746900000000010777512216009199619293212890625
1712467516;Update;;198.746900000000010777512216009199619293212890625
1712467518;Update;;198.746900000000010777512216009199619293212890625
1712467520;Update;;198.75610000000000354702933691442012786865234375
1712467522;Update;;198.75610000000000354702933691442012786865234375
1712467524;Update;;198.75610000000000354702933691442012786865234375
1712467526;Update;;198.758299999999991314325598068535327911376953125
1712467528;Update;;198.758299999999991314325598068535327911376953125
1712467530;Update;;198.758299999999991314325598068535327911376953125
1712467532;Update;;198.758299999999991314325598068535327911376953125
1712467534;Update;;198.758299999999991314325598068535327911376953125
1712467536;Update;;198.75299999999998590283212251961231231689453125
1712467538;Update;;198.75299999999998590283212251961231231689453125
1712467540;Update;;198.75299999999998590283212251961231231689453125
1712467542;Update;;198.751299999999986312104738317430019378662109375
1712467544;Update;;198.751299999999986312104738317430019378662109375
1712467546;Update;;198.751299999999986312104738317430019378662109375
1712467548;Update;;198.7495000000000118234311230480670928955078125
1712467550;Update;;198.7495000000000118234311230480670928955078125
1712467552;Update;;198.741700000000008685674401931464672088623046875
1712467554;Update;;198.741700000000008685674401931464672088623046875
1712467556;Update;;198.741700000000008685674401931464672088623046875
1712467558;Update;;198.741700000000008685674401931464672088623046875
1712467560;Update;;198.741700000000008685674401931464672088623046875
1712467562;Update;;198.741700000000008685674401931464672088623046875
